id,listing_url,name,host_identity_verified,room_type,accommodates,bedrooms,amenities,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,instant_bookable,region_name,region_parent_name
3063010,https://www.airbnb.com/rooms/3063010,Our Little Corner of the Earth,t,Entire home/apt,5,2,"[""Shampoo"", ""High chair"", ""Bed linens"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Pack \u2019n Play/travel crib"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Cleaning before checkout"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Patio or balcony"", ""Free parking on premises"", ""Ethernet connection"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""Oven"", ""Iron""]",$80.00 ,1,331,30-10-19,98,f,Wexford LEA-7,Wexford County Council
3060098,https://www.airbnb.com/rooms/3060098,5 Bedroom House 4 bathrooms,f,Entire home/apt,10,5,"[""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Hangers"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Washer"", ""Fire extinguisher"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Iron""]",$150.00 ,5,7,17-08-19,83,f,Cappamore-Kilmallock LEA-7,Limerick City And County Council
3059516,https://www.airbnb.com/rooms/3059516,Finn Valley Cottages  - Strule Cottage,t,Entire home/apt,6,3,"[""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Kitchen"", ""Building staff"", ""Gym"", ""First aid kit"", ""High chair"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Extra pillows and blankets""]",$176.00 ,3,5,03-08-20,100,f,Lifford-Stranorlar LEA-6,Donegal County Council
3059357,https://www.airbnb.com/rooms/3059357,The Old Bank B&B 4*Jacuzzi En-suite,f,Private room,3,1,"[""Essentials"", ""Breakfast"", ""Carbon monoxide alarm"", ""Hot tub"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo""]",$93.00 ,1,35,15-02-20,95,f,Cappamore-Kilmallock LEA-7,Limerick City And County Council
3057064,https://www.airbnb.com/rooms/3057064,Ireland's First EcoLodge,t,Private room,16,1,"[""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""Shampoo"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""Washer""]",$50.00 ,1,16,09-08-20,88,t,Athlone LEA-5,Westmeath County Council
3055526,https://www.airbnb.com/rooms/3055526,Experience a friendly stay Galway Countryside,t,Entire home/apt,2,1,"[""Breakfast"", ""Hangers"", ""Single level home"", ""Bed linens"", ""Hot water"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""First aid kit"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Refrigerator""]",$120.00 ,1,330,27-08-20,100,t,Loughrea LEA-5,Galway County Council
3050514,https://www.airbnb.com/rooms/3050514,"Cosy immaculate cottage, semi-rural",t,Entire home/apt,2,1,"[""Hangers"", ""Single level home"", ""Bed linens"", ""Hot water"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Patio or balcony"", ""Kitchen"", ""Barbecue utensils"", ""Cooking basics"", ""Microwave"", ""First aid kit"", ""Baking sheet"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Extra pillows and blankets"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$74.00 ,3,68,23-08-20,99,f,Castlebar LEA-7,Mayo County Council
3048852,https://www.airbnb.com/rooms/3048852,"Super Central Location & Quiet, 2min to Temple Bar",f,Private room,2,1,"[""Shampoo"", ""Breakfast"", ""Building staff"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot tub"", ""Hot water"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Coffee maker"", ""Elevator"", ""Patio or balcony"", ""Oven"", ""Iron""]",$63.00 ,30,82,24-09-18,96,f,North Inner City LEA-7,Dublin City Council
3042830,https://www.airbnb.com/rooms/3042830,Gortnamacken House B&B +353877652858,f,Private room,16,5,"[""Breakfast"", ""Bathtub"", ""Hangers"", ""Babysitter recommendations"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Children\u2019s dinnerware"", ""BBQ grill"", ""Kitchen"", ""Game console"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""Dishwasher"", ""High chair"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$45.00 ,2,30,19-01-20,97,t,Gort-Kinvara LEA-5,Galway County Council
3042237,https://www.airbnb.com/rooms/3042237,Single room to let,t,Private room,1,1,"[""Essentials"", ""Breakfast"", ""Heating"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$59.00 ,1,16,25-11-19,97,f,Clontarf LEA-6,Dublin City Council
3042183,https://www.airbnb.com/rooms/3042183,Luxury double room to rent,t,Private room,2,1,"[""Essentials"", ""Breakfast"", ""Heating"", ""Indoor fireplace"", ""Shampoo"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$90.00 ,1,16,22-09-19,99,f,Clontarf LEA-6,Dublin City Council
3031518,https://www.airbnb.com/rooms/3031518,Luxury cosy rooms to rent,t,Private room,3,1,"[""Essentials"", ""Breakfast"", ""Kitchen"", ""Heating"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$99.00 ,1,49,27-10-19,93,f,Clontarf LEA-6,Dublin City Council
3026802,https://www.airbnb.com/rooms/3026802,friendly family home 2,f,Private room,2,1,"[""Carbon monoxide alarm"", ""Kitchen"", ""Free street parking"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$35.00 ,14,8,31-08-18,98,f,Lucan LEA-5,South Dublin County Council
3018938,https://www.airbnb.com/rooms/3018938,"Collanmore Island Lodge, Westport, sleeps 22.",t,Entire home/apt,16,4,"[""Ski-in/Ski-out"", ""Shampoo"", ""Single level home"", ""Air conditioning"", ""Garden or backyard"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""BBQ grill"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Waterfront"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot tub"", ""Hot water"", ""Smoke alarm"", ""Oven"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Beachfront"", ""Patio or balcony"", ""Free street parking"", ""Free parking on premises"", ""Ethernet connection"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Refrigerator"", ""Iron""]",$800.00 ,2,10,01-07-20,100,f,Westport LEA-4,Mayo County Council
3012768,https://www.airbnb.com/rooms/3012768,"2 Double rooms, one with ensuite",t,Private room,4,2,"[""Single level home"", ""Breakfast"", ""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""Host greets you"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Oven"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Coffee maker"", ""Free parking on premises"", ""Ethernet connection"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Refrigerator"", ""Iron""]",$40.00 ,2,12,18-02-19,98,t,Conamara South LEA-5,Galway County Council
3012532,https://www.airbnb.com/rooms/3012532,Beautiful Seaside Beach Apartment,t,Entire home/apt,6,2,"[""Hangers"", ""Single level home"", ""Bed linens"", ""Hot water"", ""Beach essentials"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Baby bath"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""BBQ grill"", ""Waterfront"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""High chair"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Crib"", ""Room-darkening shades"", ""Hair dryer"", ""Dryer"", ""Private entrance"", ""Heating"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Baby monitor"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Beachfront"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Oven"", ""Outlet covers"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$105.00 ,2,90,01-08-20,95,t,Rush-Lusk LEA-5,Fingal County Council
3012477,https://www.airbnb.com/rooms/3012477,Dingle. Green Fields.  Fresh Air. Beach.  GOLF,t,Entire home/apt,6,4,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Baby bath"", ""Extra pillows and blankets"", ""Cable TV"", ""Stair gates"", ""Kitchen"", ""Dishes and silverware"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Crib"", ""Oven"", ""Cooking basics"", ""Hangers"", ""Carbon monoxide alarm"", ""Outlet covers"", ""Essentials"", ""Babysitter recommendations"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Lockbox"", ""Coffee maker"", ""First aid kit"", ""Iron"", ""Patio or balcony"", ""Free parking on premises"", ""Ethernet connection"", ""Beach essentials"", ""Stove"", ""Microwave"", ""Fireplace guards"", ""Refrigerator"", ""Bathtub""]",$295.00 ,4,65,15-08-20,100,f,Corca Dhuibhne LEA-3,Kerry County Council
3012386,https://www.airbnb.com/rooms/3012386,Stunning sea views!,t,Private room,3,2,"[""Breakfast"", ""Kitchen"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Shampoo"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$50.00 ,1,85,10-02-20,98,f,Ballina LEA-6,Mayo County Council
3010604,https://www.airbnb.com/rooms/3010604,Ideal staycation Clean safe quiet easy distancing,t,Entire home/apt,6,2,"[""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Lake access"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""Dishwasher"", ""Iron"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$80.00 ,4,10,01-08-20,91,f,Gort-Kinvara LEA-5,Galway County Council
3009793,https://www.airbnb.com/rooms/3009793,"""Parnell"" studio, Kilmainham",t,Entire home/apt,2,,"[""Hangers"", ""Hot water"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Lockbox"", ""Kitchen"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Laptop-friendly workspace"", ""Long term stays allowed""]",$81.00 ,3,19,04-01-20,92,f,South West Inner City LEA-5,Dublin City Council
3009283,https://www.airbnb.com/rooms/3009283,Charming Two Bedroom Cottage With Panoramic Views,f,Entire home/apt,4,2,"[""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Dryer"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Laptop-friendly workspace"", ""Heating"", ""TV"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Iron"", ""Kitchen""]",$93.00 ,7,23,15-08-20,96,f,Kenmare LEA-6,Kerry County Council
3009205,https://www.airbnb.com/rooms/3009205,Gartland House B&B,t,Private room,14,4,"[""Essentials"", ""Breakfast"", ""Kitchen"", ""Cable TV"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$39.00 ,1,14,08-03-20,96,f,Ballybay-Clones LEA-5,Monaghan County Council
3009038,https://www.airbnb.com/rooms/3009038,Seaside Cottage in Dooagh Village,t,Entire home/apt,6,3,"[""Essentials"", ""Kitchen"", ""Beachfront"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$120.00 ,4,46,10-07-20,98,f,Belmullet-LEA-3,Mayo County Council
3003785,https://www.airbnb.com/rooms/3003785,"Private rooms, on Main St. Dingle (no breakfast)",t,Private room,3,1,"[""Shampoo"", ""High chair"", ""Heating"", ""Long term stays allowed"", ""Host greets you"", ""Cable TV"", ""Luggage dropoff allowed"", ""Dryer"", ""Washer"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Free street parking"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$69.00 ,2,366,29-07-20,93,f,Corca Dhuibhne LEA-3,Kerry County Council
3002463,https://www.airbnb.com/rooms/3002463,Stunning 3 Floor Penthouse Apt,t,Entire home/apt,8,3,"[""Hangers"", ""Babysitter recommendations"", ""Bed linens"", ""Hot water"", ""Free parking on premises"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Smart lock"", ""First aid kit"", ""Iron"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dishes and silverware""]",$189.00 ,4,45,15-08-20,94,f,Bray East LEA-4,Wicklow County Council
2995695,https://www.airbnb.com/rooms/2995695,Country House B&B midway between Dublin & Galway.,t,Private room,2,1,"[""Breakfast"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""First aid kit"", ""Iron"", ""Washer"", ""Essentials"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Extra pillows and blankets""]",$60.00 ,1,18,20-10-19,94,f,Birr LEA-6,Offaly County Council
2993906,https://www.airbnb.com/rooms/2993906,Doolin home from home. Cosy traditional cottage,t,Entire home/apt,4,2,"[""Dishes and silverware"", ""Refrigerator"", ""Washer"", ""Private entrance"", ""Microwave"", ""TV"", ""Carbon monoxide alarm"", ""Hot water"", ""Iron"", ""Oven"", ""Indoor fireplace"", ""Bathtub"", ""Fireplace guards"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Stove"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Fire extinguisher"", ""Hair dryer"", ""First aid kit"", ""Laptop-friendly workspace"", ""Dryer"", ""Kitchen"", ""High chair"", ""Outlet covers"", ""Crib"", ""Garden or backyard"", ""Free parking on premises"", ""Cable TV"", ""Children\u2019s books and toys""]",$124.00 ,2,125,27-02-20,94,f,Ennistimon LEA-4,Clare County Council
2992336,https://www.airbnb.com/rooms/2992336,Amazing View of Dingle Bay,f,Entire home/apt,10,5,"[""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Washer"", ""Waterfront"", ""Microwave"", ""TV"", ""Carbon monoxide alarm"", ""Hot water"", ""Iron"", ""Oven"", ""Indoor fireplace"", ""Bathtub"", ""Extra pillows and blankets"", ""Fireplace guards"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Stove"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""First aid kit"", ""Laptop-friendly workspace"", ""Wifi"", ""Kitchen"", ""Garden or backyard"", ""Cooking basics"", ""Bed linens"", ""Children\u2019s books and toys""]",$223.00 ,3,40,25-08-20,93,f,Corca Dhuibhne LEA-3,Kerry County Council
2987829,https://www.airbnb.com/rooms/2987829,Murphy's farmhouse Bed & Breakfast Twin room,t,Private room,2,1,[],$85.00 ,1,4,29-05-18,100,f,Corca Dhuibhne LEA-3,Kerry County Council
2987159,https://www.airbnb.com/rooms/2987159,Loft living in Moycullen Happy days,t,Private room,4,2,"[""Shampoo"", ""Breakfast"", ""Free street parking"", ""Free parking on premises"", ""Essentials"", ""Host greets you"", ""Fire extinguisher"", ""Wifi"", ""Heating"", ""Hair dryer"", ""Hot water"", ""Smoke alarm""]",$41.00 ,2,116,10-09-19,95,t,Conamara South LEA-5,Galway County Council
2986821,https://www.airbnb.com/rooms/2986821,Derg View - Beautiful Lakeside Holiday retreat,t,Entire home/apt,8,4,"[""Hangers"", ""Single level home"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Lake access"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Lockbox"", ""BBQ grill"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Stove"", ""Dishwasher"", ""High chair"", ""Iron"", ""Washer"", ""Essentials"", ""Dryer"", ""Heating"", ""Garden or backyard"", ""Oven"", ""Refrigerator"", ""Dishes and silverware""]",$119.00 ,4,80,29-08-20,89,f,Nenagh LEA-5,Tipperary County Council
2985355,https://www.airbnb.com/rooms/2985355,No longer hosting,f,Private room,5,1,"[""Essentials"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Hangers"", ""Heating"", ""Fire extinguisher"", ""Coffee maker"", ""Smoke alarm"", ""First aid kit"", ""Refrigerator"", ""Free parking on premises"", ""Wifi""]",$960.00 ,100,47,13-01-20,91,t,Howth-Malahide LEA-7,Fingal County Council
2983888,https://www.airbnb.com/rooms/2983888,Irish Cottage and 21st Century Apt.,t,Entire home/apt,10,5,"[""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""Kitchen"", ""Dishes and silverware"", ""Washer"", ""Dryer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Refrigerator"", ""Iron""]",$139.00 ,3,41,23-08-20,99,f,Ballymote-Tobercurry LEA-7,Sligo County Council
2983852,https://www.airbnb.com/rooms/2983852,SOUTH ARAN RESTAURANT with ROOMS,t,Private room,2,1,"[""Breakfast"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Heating"", ""First aid kit"", ""Smoke alarm""]",$84.00 ,1,73,21-09-19,97,f,Conamara South LEA-5,Galway County Council
2983773,https://www.airbnb.com/rooms/2983773,SOUTH ARAN RESTAURANT with ROOMS,t,Private room,2,1,"[""Breakfast"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Heating"", ""First aid kit"", ""Smoke alarm""]",$84.00 ,1,34,12-08-19,99,f,Conamara South LEA-5,Galway County Council
